startT,endT,startT_sec,endT_sec,duration,interval,interface,reason,route
2016 Apr  9 22:53:39,2016 Apr  9 22:53:39,1460242419.0,1460242419.0,0.0,5285.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 10 00:49:22,2016 Apr 10 00:49:22,1460249362.0,1460249362.0,0.0,6943.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 10 05:07:51,2016 Apr 10 05:07:51,1460264871.0,1460264871.0,0.0,15509.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 10 09:27:29,2016 Apr 10 09:27:29,1460280449.0,1460280449.0,0.0,15578.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 10 11:01:07,2016 Apr 10 11:01:08,1460286067.0,1460286068.0,1.0,5618.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 10 12:48:10,2016 Apr 10 12:48:10,1460292490.0,1460292490.0,0.0,6422.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 10 15:59:11,2016 Apr 10 15:59:11,1460303951.0,1460303951.0,0.0,11461.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 10 18:09:14,2016 Apr 10 18:09:14,1460311754.0,1460311754.0,0.0,7803.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 10 18:30:23,2016 Apr 10 18:30:24,1460313023.0,1460313024.0,1.0,1269.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 10 19:28:31,2016 Apr 10 19:28:31,1460316511.0,1460316511.0,0.0,3487.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 10 23:08:27,2016 Apr 10 23:08:27,1460329707.0,1460329707.0,0.0,13196.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 11 02:40:23,2016 Apr 11 02:40:23,1460342423.0,1460342423.0,0.0,12716.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 11 05:31:10,2016 Apr 11 05:31:11,1460352670.0,1460352671.0,1.0,10247.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 11 06:28:17,2016 Apr 11 06:28:17,1460356097.0,1460356097.0,0.0,3426.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 11 06:46:06,2016 Apr 11 06:46:06,1460357166.0,1460357166.0,0.0,1069.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 11 09:49:46,2016 Apr 11 09:49:46,1460368186.0,1460368186.0,0.0,11020.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 11 10:09:12,2016 Apr 11 10:09:12,1460369352.0,1460369352.0,0.0,1166.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 11 10:27:13,2016 Apr 11 10:27:13,1460370433.0,1460370433.0,0.0,1081.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 11 12:23:44,2016 Apr 11 12:23:44,1460377424.0,1460377424.0,0.0,6991.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 11 15:03:22,2016 Apr 11 15:03:22,1460387002.0,1460387002.0,0.0,9578.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 11 17:33:04,2016 Apr 11 17:33:04,1460395984.0,1460395984.0,0.0,8982.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 11 19:47:06,2016 Apr 11 19:47:06,1460404026.0,1460404026.0,0.0,8042.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 11 20:07:14,2016 Apr 11 20:07:14,1460405234.0,1460405234.0,0.0,1208.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 12 13:55:02,2016 Apr 12 13:55:02,1460469302.0,1460469302.0,0.0,64068.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 12 14:49:06,2016 Apr 12 14:49:06,1460472546.0,1460472546.0,0.0,3244.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 12 16:11:17,2016 Apr 12 16:11:17,1460477477.0,1460477477.0,0.0,4931.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 13 06:32:42,2016 Apr 13 06:32:42,1460529162.0,1460529162.0,0.0,51685.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 13 08:06:18,2016 Apr 13 08:06:18,1460534778.0,1460534778.0,0.0,5616.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 13 15:07:13,2016 Apr 13 15:07:13,1460560033.0,1460560033.0,0.0,25255.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 13 16:48:49,2016 Apr 13 16:48:49,1460566129.0,1460566129.0,0.0,6096.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 13 18:27:07,2016 Apr 13 18:27:07,1460572027.0,1460572027.0,0.0,5898.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 14 05:22:31,2016 Apr 14 05:22:31,1460611351.0,1460611351.0,0.0,39324.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 14 05:31:40,2016 Apr 14 05:31:40,1460611900.0,1460611900.0,0.0,549.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 14 07:22:07,2016 Apr 14 07:22:07,1460618527.0,1460618527.0,0.0,6627.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 14 07:41:02,2016 Apr 14 07:41:02,1460619662.0,1460619662.0,0.0,1135.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 14 07:41:03,2016 Apr 14 07:41:12,1460619663.0,1460619672.0,9.0,1.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 14 07:41:12,2016 Apr 14 07:43:51,1460619672.0,1460619831.0,159.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 14 07:43:51,2016 Apr 14 07:43:53,1460619831.0,1460619833.0,2.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 14 08:30:03,2016 Apr 14 08:30:03,1460622603.0,1460622603.0,0.0,2770.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 14 23:51:14,2016 Apr 14 23:51:15,1460677874.0,1460677875.0,1.0,55271.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 15 00:43:39,2016 Apr 15 00:43:40,1460681019.0,1460681020.0,1.0,3144.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 15 03:41:00,2016 Apr 15 03:41:00,1460691660.0,1460691660.0,0.0,10640.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 15 08:17:04,2016 Apr 15 08:17:04,1460708224.0,1460708224.0,0.0,16564.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 15 11:47:03,2016 Apr 15 11:47:03,1460720823.0,1460720823.0,0.0,12599.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 15 12:43:22,2016 Apr 15 12:43:22,1460724202.0,1460724202.0,0.0,3379.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 15 18:27:12,2016 Apr 15 18:27:12,1460744832.0,1460744832.0,0.0,20630.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 15 19:21:55,2016 Apr 15 19:21:55,1460748115.0,1460748115.0,0.0,3283.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 15 21:05:21,2016 Apr 15 21:05:21,1460754321.0,1460754321.0,0.0,6206.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 15 21:13:52,2016 Apr 15 21:13:52,1460754832.0,1460754832.0,0.0,511.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 16 02:47:16,2016 Apr 16 02:47:16,1460774836.0,1460774836.0,0.0,20004.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 16 04:25:42,2016 Apr 16 04:25:42,1460780742.0,1460780742.0,0.0,5906.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 16 05:13:15,2016 Apr 16 05:13:15,1460783595.0,1460783595.0,0.0,2853.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 16 15:11:02,2016 Apr 16 15:11:02,1460819462.0,1460819462.0,0.0,35867.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 16 17:18:44,2016 Apr 16 17:18:44,1460827124.0,1460827124.0,0.0,7662.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 16 18:43:47,2016 Apr 16 18:43:47,1460832227.0,1460832227.0,0.0,5103.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 16 23:14:18,2016 Apr 16 23:14:18,1460848458.0,1460848458.0,0.0,16231.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 17 03:34:51,2016 Apr 17 03:34:51,1460864091.0,1460864091.0,0.0,15633.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 17 05:19:58,2016 Apr 17 05:19:58,1460870398.0,1460870398.0,0.0,6307.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 17 11:47:45,2016 Apr 17 11:47:45,1460893665.0,1460893665.0,0.0,23267.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 17 15:18:52,2016 Apr 17 15:18:52,1460906332.0,1460906332.0,0.0,12667.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 17 15:41:46,2016 Apr 17 15:41:46,1460907706.0,1460907706.0,0.0,1374.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 17 17:18:41,2016 Apr 17 17:18:41,1460913521.0,1460913521.0,0.0,5815.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 17 21:09:23,2016 Apr 17 21:09:23,1460927363.0,1460927363.0,0.0,13842.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 17 22:05:12,2016 Apr 17 22:05:12,1460930712.0,1460930712.0,0.0,3349.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 18 00:24:10,2016 Apr 18 00:24:10,1460939050.0,1460939050.0,0.0,8338.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 18 04:12:47,2016 Apr 18 04:12:47,1460952767.0,1460952767.0,0.0,13717.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 18 05:44:40,2016 Apr 18 05:44:40,1460958280.0,1460958280.0,0.0,5513.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 18 07:50:12,2016 Apr 18 07:50:12,1460965812.0,1460965812.0,0.0,7532.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 18 08:12:31,2016 Apr 18 08:12:31,1460967151.0,1460967151.0,0.0,1339.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 18 10:49:48,2016 Apr 18 10:49:48,1460976588.0,1460976588.0,0.0,9437.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 18 12:28:46,2016 Apr 18 12:28:47,1460982526.0,1460982527.0,1.0,5938.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 18 12:44:32,2016 Apr 18 12:44:32,1460983472.0,1460983472.0,0.0,945.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 18 15:06:46,2016 Apr 18 15:06:46,1460992006.0,1460992006.0,0.0,8534.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 18 17:07:57,2016 Apr 18 17:07:57,1460999277.0,1460999277.0,0.0,7271.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 18 17:46:06,2016 Apr 18 17:46:07,1461001566.0,1461001567.0,1.0,2289.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 18 19:57:17,2016 Apr 18 19:57:17,1461009437.0,1461009437.0,0.0,7870.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 19 03:54:01,2016 Apr 19 03:54:02,1461038041.0,1461038042.0,1.0,28604.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 19 05:36:01,2016 Apr 19 05:36:01,1461044161.0,1461044161.0,0.0,6119.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 19 08:03:12,2016 Apr 19 08:03:12,1461052992.0,1461052992.0,0.0,8831.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 19 15:45:40,2016 Apr 19 15:45:40,1461080740.0,1461080740.0,0.0,27748.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 19 19:20:29,2016 Apr 19 19:20:29,1461093629.0,1461093629.0,0.0,12889.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 19 19:27:15,2016 Apr 19 19:27:15,1461094035.0,1461094035.0,0.0,406.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 19 19:41:54,2016 Apr 19 19:41:54,1461094914.0,1461094914.0,0.0,879.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 19 19:50:01,2016 Apr 19 19:50:01,1461095401.0,1461095401.0,0.0,487.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 19 20:47:04,2016 Apr 19 20:47:05,1461098824.0,1461098825.0,1.0,3423.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 20 03:34:14,2016 Apr 20 03:34:14,1461123254.0,1461123254.0,0.0,24429.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 20 04:21:56,2016 Apr 20 04:21:56,1461126116.0,1461126116.0,0.0,2862.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 20 04:31:49,2016 Apr 20 04:31:49,1461126709.0,1461126709.0,0.0,593.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 20 09:25:03,2016 Apr 20 09:25:03,1461144303.0,1461144303.0,0.0,17594.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 20 09:28:55,2016 Apr 20 09:28:55,1461144535.0,1461144535.0,0.0,232.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 20 14:39:12,2016 Apr 20 14:39:12,1461163152.0,1461163152.0,0.0,18617.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 20 15:28:00,2016 Apr 20 15:28:00,1461166080.0,1461166080.0,0.0,2928.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 20 20:19:37,2016 Apr 20 20:19:37,1461183577.0,1461183577.0,0.0,17497.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 20 21:46:26,2016 Apr 20 21:46:26,1461188786.0,1461188786.0,0.0,5209.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 20 23:46:22,2016 Apr 20 23:46:22,1461195982.0,1461195982.0,0.0,7196.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 21 00:06:08,2016 Apr 21 00:06:09,1461197168.0,1461197169.0,1.0,1186.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 21 02:36:47,2016 Apr 21 02:36:47,1461206207.0,1461206207.0,0.0,9038.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 21 05:22:44,2016 Apr 21 05:22:44,1461216164.0,1461216164.0,0.0,9957.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 21 06:50:10,2016 Apr 21 06:50:10,1461221410.0,1461221410.0,0.0,5246.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 21 13:57:16,2016 Apr 21 13:57:16,1461247036.0,1461247036.0,0.0,25626.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 21 13:57:17,2016 Apr 21 13:57:17,1461247037.0,1461247037.0,0.0,1.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 21 13:57:17,2016 Apr 21 14:15:30,1461247037.0,1461248130.0,1093.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 21 14:15:30,2016 Apr 21 14:45:46,1461248130.0,1461249946.0,1816.0,0.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 21 14:45:47,2016 Apr 21 14:54:57,1461249947.0,1461250497.0,550.0,1.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 21 14:54:58,2016 Apr 21 15:12:15,1461250498.0,1461251535.0,1037.0,1.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 21 15:12:15,2016 Apr 21 15:21:12,1461251535.0,1461252072.0,537.0,0.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 21 15:21:12,2016 Apr 21 15:29:58,1461252072.0,1461252598.0,526.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 21 15:29:58,2016 Apr 21 15:29:58,1461252598.0,1461252598.0,0.0,0.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 21 15:44:39,2016 Apr 21 15:44:39,1461253479.0,1461253479.0,0.0,881.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 21 16:46:11,2016 Apr 21 16:46:11,1461257171.0,1461257171.0,0.0,3692.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 21 20:19:44,2016 Apr 21 20:19:44,1461269984.0,1461269984.0,0.0,12813.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 21 22:18:21,2016 Apr 21 22:18:21,1461277101.0,1461277101.0,0.0,7117.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 22 00:16:50,2016 Apr 22 00:16:51,1461284210.0,1461284211.0,1.0,7109.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 22 00:27:36,2016 Apr 22 00:27:36,1461284856.0,1461284856.0,0.0,645.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 22 04:02:50,2016 Apr 22 04:02:50,1461297770.0,1461297770.0,0.0,12914.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 22 05:36:55,2016 Apr 22 05:36:55,1461303415.0,1461303415.0,0.0,5645.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 22 05:42:15,2016 Apr 22 05:42:16,1461303735.0,1461303736.0,1.0,320.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 22 08:35:29,2016 Apr 22 08:35:29,1461314129.0,1461314129.0,0.0,10393.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 22 10:30:44,2016 Apr 22 10:30:44,1461321044.0,1461321044.0,0.0,6915.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 22 11:45:32,2016 Apr 22 11:45:32,1461325532.0,1461325532.0,0.0,4488.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 22 15:03:05,2016 Apr 22 15:03:05,1461337385.0,1461337385.0,0.0,11853.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 23 05:14:13,2016 Apr 23 05:14:13,1461388453.0,1461388453.0,0.0,51068.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 23 12:53:38,2016 Apr 23 12:53:38,1461416018.0,1461416018.0,0.0,27565.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 23 13:43:14,2016 Apr 23 13:43:14,1461418994.0,1461418994.0,0.0,2976.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 23 16:04:48,2016 Apr 23 16:04:48,1461427488.0,1461427488.0,0.0,8494.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 23 23:04:42,2016 Apr 23 23:04:42,1461452682.0,1461452682.0,0.0,25194.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 23 23:44:48,2016 Apr 23 23:44:48,1461455088.0,1461455088.0,0.0,2406.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 24 04:36:16,2016 Apr 24 04:36:16,1461472576.0,1461472576.0,0.0,17488.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 24 06:59:36,2016 Apr 24 06:59:36,1461481176.0,1461481176.0,0.0,8600.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 24 18:57:57,2016 Apr 24 18:57:57,1461524277.0,1461524277.0,0.0,43101.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 25 02:20:49,2016 Apr 25 02:20:49,1461550849.0,1461550849.0,0.0,26572.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 25 04:48:58,2016 Apr 25 04:48:58,1461559738.0,1461559738.0,0.0,8889.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 25 07:02:11,2016 Apr 25 07:02:12,1461567731.0,1461567732.0,1.0,7993.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 25 07:48:30,2016 Apr 25 07:48:31,1461570510.0,1461570511.0,1.0,2778.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 25 13:44:19,2016 Apr 25 13:44:19,1461591859.0,1461591859.0,0.0,21348.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 25 13:48:12,2016 Apr 25 13:48:12,1461592092.0,1461592092.0,0.0,233.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 25 19:33:09,2016 Apr 25 19:33:09,1461612789.0,1461612789.0,0.0,20697.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 25 19:43:28,2016 Apr 25 19:43:28,1461613408.0,1461613408.0,0.0,619.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 25 23:25:22,2016 Apr 25 23:25:22,1461626722.0,1461626722.0,0.0,13314.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 25 23:48:13,2016 Apr 25 23:48:13,1461628093.0,1461628093.0,0.0,1371.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 26 00:04:21,2016 Apr 26 00:04:21,1461629061.0,1461629061.0,0.0,968.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 26 00:29:33,2016 Apr 26 00:29:33,1461630573.0,1461630573.0,0.0,1512.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 26 02:51:31,2016 Apr 26 02:51:31,1461639091.0,1461639091.0,0.0,8518.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 26 22:58:05,2016 Apr 26 22:58:05,1461711485.0,1461711485.0,0.0,72394.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 27 03:45:11,2016 Apr 27 03:45:11,1461728711.0,1461728711.0,0.0,17226.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 27 09:46:04,2016 Apr 27 09:46:04,1461750364.0,1461750364.0,0.0,21653.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 27 09:53:50,2016 Apr 27 09:53:50,1461750830.0,1461750830.0,0.0,466.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 27 10:07:28,2016 Apr 27 10:07:28,1461751648.0,1461751648.0,0.0,818.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 27 12:30:07,2016 Apr 27 12:30:07,1461760207.0,1461760207.0,0.0,8559.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 27 16:35:51,2016 Apr 27 16:35:51,1461774951.0,1461774951.0,0.0,14744.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 27 16:49:57,2016 Apr 27 16:49:57,1461775797.0,1461775797.0,0.0,846.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 27 21:13:25,2016 Apr 27 21:13:25,1461791605.0,1461791605.0,0.0,15808.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 27 22:18:52,2016 Apr 27 22:18:52,1461795532.0,1461795532.0,0.0,3927.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 28 00:04:23,2016 Apr 28 00:04:23,1461801863.0,1461801863.0,0.0,6331.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 28 03:00:05,2016 Apr 28 03:00:05,1461812405.0,1461812405.0,0.0,10542.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 28 05:42:29,2016 Apr 28 05:42:29,1461822149.0,1461822149.0,0.0,9744.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 28 10:51:39,2016 Apr 28 10:51:39,1461840699.0,1461840699.0,0.0,18550.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 28 12:14:13,2016 Apr 28 12:14:14,1461845653.0,1461845654.0,1.0,4954.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 28 13:14:32,2016 Apr 28 13:14:32,1461849272.0,1461849272.0,0.0,3618.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 28 13:24:35,2016 Apr 28 13:24:35,1461849875.0,1461849875.0,0.0,603.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 28 14:10:19,2016 Apr 28 14:10:19,1461852619.0,1461852619.0,0.0,2744.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 28 14:50:21,2016 Apr 28 14:50:21,1461855021.0,1461855021.0,0.0,2402.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 28 15:00:47,2016 Apr 28 15:00:47,1461855647.0,1461855647.0,0.0,626.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 28 15:20:39,2016 Apr 28 15:20:39,1461856839.0,1461856839.0,0.0,1192.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 28 17:40:48,2016 Apr 28 17:40:48,1461865248.0,1461865248.0,0.0,8409.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr 28 17:55:09,2016 Apr 28 17:55:09,1461866109.0,1461866109.0,0.0,861.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
